timestamp,pet_name,price_eur
2026-03-10 02:34:07,Full-Grown Giant Panda,47.2
2026-03-10 02:34:07,Newborn Giant Panda,47.0
2026-03-10 02:34:07,Full-Grown Giant Panda,51.73
2026-03-10 02:34:07,Full-Grown Giant Panda,47.2
2026-03-10 02:34:07,Newborn Giant Panda,57.9
2026-03-10 02:34:07,Junior Giant Panda,47.2
2026-03-10 02:34:07,Teen Giant Panda,51.0
2026-03-10 02:34:07,Teen Giant Panda,73.97
2026-03-10 02:34:07,Pre-Teen Giant Panda,65.0
2026-03-10 02:34:07,Post-Teen Giant Panda,60.0
2026-03-10 04:47:28,Full-Grown Giant Panda,47.19
2026-03-10 04:47:28,Newborn Giant Panda,47.0
2026-03-10 04:47:28,Full-Grown Giant Panda,51.5
2026-03-10 04:47:28,Full-Grown Giant Panda,47.15
2026-03-10 04:47:28,Newborn Giant Panda,50.0
2026-03-10 04:47:28,Teen Giant Panda,51.0
2026-03-10 04:47:28,Teen Giant Panda,73.89
2026-03-10 04:47:28,Junior Giant Panda,47.2
2026-03-10 04:47:28,Post-Teen Giant Panda,60.0
2026-03-10 04:47:28,Pre-Teen Giant Panda,65.0
2026-03-10 05:52:15,Full-Grown Giant Panda,47.18
2026-03-10 05:52:15,Newborn Giant Panda,47.2
2026-03-10 05:52:15,Full-Grown Giant Panda,51.5
2026-03-10 05:52:15,Full-Grown Giant Panda,47.15
2026-03-10 05:52:15,Newborn Giant Panda,50.0
2026-03-10 05:52:15,Teen Giant Panda,51.0
2026-03-10 05:52:15,Teen Giant Panda,73.94
2026-03-10 05:52:15,Junior Giant Panda,47.19
2026-03-10 05:52:15,Post-Teen Giant Panda,65.0
2026-03-10 05:52:15,Pre-Teen Giant Panda,65.0
2026-03-10 06:59:51,Full-Grown Giant Panda,47.18
2026-03-10 06:59:51,Newborn Giant Panda,47.2
2026-03-10 06:59:51,Full-Grown Giant Panda,51.5
2026-03-10 06:59:51,Full-Grown Giant Panda,47.15
2026-03-10 06:59:51,Newborn Giant Panda,50.0
2026-03-10 06:59:51,Teen Giant Panda,74.05
2026-03-10 06:59:51,Post-Teen Giant Panda,65.0
2026-03-10 06:59:51,Junior Giant Panda,47.19
2026-03-10 06:59:51,Teen Giant Panda,49.6
2026-03-10 06:59:51,Pre-Teen Giant Panda,65.0
2026-03-10 07:50:04,Full-Grown Giant Panda,47.18
2026-03-10 07:50:04,Newborn Giant Panda,47.0
2026-03-10 07:50:04,Full-Grown Giant Panda,51.5
2026-03-10 07:50:04,Full-Grown Giant Panda,47.15
2026-03-10 07:50:04,Newborn Giant Panda,50.0
2026-03-10 07:50:04,Teen Giant Panda,74.09
2026-03-10 07:50:04,Post-Teen Giant Panda,65.0
2026-03-10 07:50:04,Junior Giant Panda,47.19
2026-03-10 07:50:04,Teen Giant Panda,49.6
2026-03-10 07:50:04,Pre-Teen Giant Panda,65.0
2026-03-10 08:53:58,Full-Grown Giant Panda,47.18
2026-03-10 08:53:58,Newborn Giant Panda,47.2
2026-03-10 08:53:58,Full-Grown Giant Panda,51.5
2026-03-10 08:53:58,Full-Grown Giant Panda,47.06
2026-03-10 08:53:58,Newborn Giant Panda,50.0
2026-03-10 08:53:58,Teen Giant Panda,74.16
2026-03-10 08:53:58,Post-Teen Giant Panda,65.0
2026-03-10 08:53:58,Junior Giant Panda,47.19
2026-03-10 08:53:58,Teen Giant Panda,49.6
2026-03-10 08:53:58,Pre-Teen Giant Panda,65.0
2026-03-10 09:53:52,Full-Grown Giant Panda,47.2
2026-03-10 09:53:52,Newborn Giant Panda,47.2
2026-03-10 09:53:52,Full-Grown Giant Panda,51.5
2026-03-10 09:53:52,Full-Grown Giant Panda,47.06
2026-03-10 09:53:52,Newborn Giant Panda,50.0
2026-03-10 09:53:52,Teen Giant Panda,74.17
2026-03-10 09:53:52,Post-Teen Giant Panda,65.0
2026-03-10 09:53:52,Junior Giant Panda,47.19
2026-03-10 09:53:52,Teen Giant Panda,51.0
2026-03-10 09:53:52,Pre-Teen Giant Panda,65.0
2026-03-10 10:50:43,Full-Grown Giant Panda,47.2
2026-03-10 10:50:43,Newborn Giant Panda,45.0
2026-03-10 10:50:43,Full-Grown Giant Panda,51.2
2026-03-10 10:50:43,Full-Grown Giant Panda,47.06
2026-03-10 10:50:43,Newborn Giant Panda,50.0
2026-03-10 10:50:43,Teen Giant Panda,74.02
2026-03-10 10:50:43,Post-Teen Giant Panda,65.0
2026-03-10 10:50:43,Junior Giant Panda,47.19
2026-03-10 10:50:43,Teen Giant Panda,51.0
2026-03-10 10:50:43,Pre-Teen Giant Panda,65.0
2026-03-10 11:38:27,Full-Grown Giant Panda,47.2
2026-03-10 11:38:27,Newborn Giant Panda,45.0
2026-03-10 11:38:27,Full-Grown Giant Panda,49.4
2026-03-10 11:38:27,Full-Grown Giant Panda,47.06
2026-03-10 11:38:27,Newborn Giant Panda,50.0
2026-03-10 11:38:27,Teen Giant Panda,74.09
2026-03-10 11:38:27,Post-Teen Giant Panda,65.0
2026-03-10 11:38:27,Junior Giant Panda,47.19
2026-03-10 11:38:27,Teen Giant Panda,51.0
2026-03-10 11:38:27,Pre-Teen Giant Panda,65.0
2026-03-10 13:16:01,Full-Grown Giant Panda,47.2
2026-03-10 13:16:01,Newborn Giant Panda,47.2
2026-03-10 13:16:01,Full-Grown Giant Panda,49.38
2026-03-10 13:16:01,Full-Grown Giant Panda,47.03
2026-03-10 13:16:01,Newborn Giant Panda,50.0
2026-03-10 13:16:01,Teen Giant Panda,74.05
2026-03-10 13:16:01,Post-Teen Giant Panda,65.0
2026-03-10 13:16:01,Junior Giant Panda,47.19
2026-03-10 13:16:01,Teen Giant Panda,51.0
2026-03-10 13:16:01,Pre-Teen Giant Panda,65.0
2026-03-10 15:06:10,Full-Grown Giant Panda,47.2
2026-03-10 15:06:10,Newborn Giant Panda,47.2
2026-03-10 15:06:10,Full-Grown Giant Panda,49.0
2026-03-10 15:06:10,Full-Grown Giant Panda,46.67
2026-03-10 15:06:10,Newborn Giant Panda,50.0
2026-03-10 15:06:10,Teen Giant Panda,51.0
2026-03-10 15:06:10,Teen Giant Panda,74.12
2026-03-10 15:06:10,Post-Teen Giant Panda,65.0
2026-03-10 15:06:10,Junior Giant Panda,47.2
2026-03-10 15:06:10,Pre-Teen Giant Panda,65.0
2026-03-10 16:07:32,Full-Grown Giant Panda,47.2
2026-03-10 16:07:32,Newborn Giant Panda,47.2
2026-03-10 16:07:32,Full-Grown Giant Panda,49.0
2026-03-10 16:07:32,Full-Grown Giant Panda,46.5
2026-03-10 16:07:32,Newborn Giant Panda,50.0
2026-03-10 16:07:32,Junior Giant Panda,47.2
2026-03-10 16:07:32,Teen Giant Panda,51.0
2026-03-10 16:07:32,Teen Giant Panda,74.11
2026-03-10 16:07:32,Post-Teen Giant Panda,65.0
2026-03-10 16:07:32,Pre-Teen Giant Panda,65.0
2026-03-10 17:52:50,Full-Grown Giant Panda,47.2
2026-03-10 17:52:50,Newborn Giant Panda,47.2
2026-03-10 17:52:50,Full-Grown Giant Panda,50.58
2026-03-10 17:52:50,Full-Grown Giant Panda,45.0
2026-03-10 17:52:50,Newborn Giant Panda,50.0
2026-03-10 17:52:50,Junior Giant Panda,47.2
2026-03-10 17:52:50,Teen Giant Panda,51.0
2026-03-10 17:52:50,Teen Giant Panda,74.11
2026-03-10 17:52:50,Pre-Teen Giant Panda,65.0
2026-03-10 17:52:50,Newborn Giant Panda,54.31
2026-03-10 18:59:58,Full-Grown Giant Panda,47.2
2026-03-10 18:59:58,Newborn Giant Panda,47.2
2026-03-10 18:59:58,Full-Grown Giant Panda,50.58
2026-03-10 18:59:58,Full-Grown Giant Panda,46.0
2026-03-10 18:59:58,Newborn Giant Panda,50.0
2026-03-10 18:59:58,Junior Giant Panda,47.2
2026-03-10 18:59:58,Teen Giant Panda,51.0
2026-03-10 18:59:58,Teen Giant Panda,74.02
2026-03-10 18:59:58,Pre-Teen Giant Panda,65.0
2026-03-10 18:59:58,Newborn Giant Panda,54.23
2026-03-10 19:45:05,Full-Grown Giant Panda,45.0
2026-03-10 19:45:05,Newborn Giant Panda,47.2
2026-03-10 19:45:05,Full-Grown Giant Panda,50.58
2026-03-10 19:45:05,Full-Grown Giant Panda,46.67
2026-03-10 19:45:05,Newborn Giant Panda,50.0
2026-03-10 19:45:05,Junior Giant Panda,47.2
2026-03-10 19:45:05,Teen Giant Panda,51.0
2026-03-10 19:45:05,Teen Giant Panda,73.9
2026-03-10 19:45:05,Pre-Teen Giant Panda,65.0
2026-03-10 19:45:05,Luminous Giant Panda,196.49
2026-03-10 20:41:26,Full-Grown Giant Panda,47.0
2026-03-10 20:41:26,Newborn Giant Panda,47.2
2026-03-10 20:41:26,Full-Grown Giant Panda,50.58
2026-03-10 20:41:26,Full-Grown Giant Panda,46.67
2026-03-10 20:41:26,Newborn Giant Panda,50.0
2026-03-10 20:41:26,Junior Giant Panda,47.2
2026-03-10 20:41:26,Teen Giant Panda,73.9
2026-03-10 20:41:26,Teen Giant Panda,51.0
2026-03-10 20:41:26,Pre-Teen Giant Panda,65.0
2026-03-10 20:41:26,Post-Teen Giant Panda,58.16
2026-03-10 21:35:27,Full-Grown Giant Panda,47.0
2026-03-10 21:35:27,Newborn Giant Panda,47.2
2026-03-10 21:35:27,Full-Grown Giant Panda,50.58
2026-03-10 21:35:27,Full-Grown Giant Panda,46.67
2026-03-10 21:35:27,Newborn Giant Panda,50.0
2026-03-10 21:35:27,Junior Giant Panda,47.2
2026-03-10 21:35:27,Teen Giant Panda,51.0
2026-03-10 21:35:27,Teen Giant Panda,73.88
2026-03-10 21:35:27,Pre-Teen Giant Panda,65.0
2026-03-10 21:35:27,Post-Teen Giant Panda,58.16
2026-03-10 22:35:56,Full-Grown Giant Panda,47.2
2026-03-10 22:35:56,Newborn Giant Panda,47.2
2026-03-10 22:35:56,Full-Grown Giant Panda,50.58
2026-03-10 22:35:56,Full-Grown Giant Panda,46.67
2026-03-10 22:35:56,Newborn Giant Panda,50.0
2026-03-10 22:35:56,Junior Giant Panda,47.2
2026-03-10 22:35:56,Teen Giant Panda,51.0
2026-03-10 22:35:56,Teen Giant Panda,73.88
2026-03-10 22:35:56,Pre-Teen Giant Panda,65.0
2026-03-10 22:35:56,Luminous Giant Panda,197.0
2026-03-10 23:34:27,Full-Grown Giant Panda,47.2
2026-03-10 23:34:27,Newborn Giant Panda,47.2
2026-03-10 23:34:27,Full-Grown Giant Panda,50.58
2026-03-10 23:34:27,Full-Grown Giant Panda,47.0
2026-03-10 23:34:27,Newborn Giant Panda,50.0
2026-03-10 23:34:27,Junior Giant Panda,47.2
2026-03-10 23:34:27,Teen Giant Panda,51.0
2026-03-10 23:34:27,Teen Giant Panda,73.88
2026-03-10 23:34:27,Pre-Teen Giant Panda,65.0
2026-03-10 23:34:27,Luminous Giant Panda,197.01
2026-03-11 02:33:11,Full-Grown Giant Panda,47.2
2026-03-11 02:33:11,Newborn Giant Panda,47.2
2026-03-11 02:33:11,Full-Grown Giant Panda,47.0
2026-03-11 02:33:11,Full-Grown Giant Panda,47.0
2026-03-11 02:33:11,Newborn Giant Panda,50.0
2026-03-11 02:33:11,Junior Giant Panda,47.2
2026-03-11 02:33:11,Luminous Giant Panda,197.27
2026-03-11 02:33:11,Teen Giant Panda,51.0
2026-03-11 02:33:11,Post-Teen Giant Panda,51.99
2026-03-11 02:33:11,Post-Teen Giant Panda,50.0
2026-03-11 04:48:37,Full-Grown Giant Panda,46.88
2026-03-11 04:48:37,Newborn Giant Panda,47.2
2026-03-11 04:48:37,Full-Grown Giant Panda,49.6
2026-03-11 04:48:37,Full-Grown Giant Panda,47.0
2026-03-11 04:48:37,Newborn Giant Panda,49.0
2026-03-11 04:48:37,Junior Giant Panda,47.2
2026-03-11 04:48:37,Post-Teen Giant Panda,51.99
2026-03-11 04:48:37,Teen Giant Panda,51.0
2026-03-11 04:48:37,Teen Giant Panda,47.2
2026-03-11 04:48:37,Luminous Giant Panda,197.37
2026-03-11 05:55:16,Full-Grown Giant Panda,48.0
2026-03-11 05:55:16,Newborn Giant Panda,47.2
2026-03-11 05:55:16,Full-Grown Giant Panda,49.6
2026-03-11 05:55:16,Full-Grown Giant Panda,47.0
2026-03-11 05:55:16,Newborn Giant Panda,49.0
2026-03-11 05:55:16,Junior Giant Panda,47.2
2026-03-11 05:55:16,Post-Teen Giant Panda,51.99
2026-03-11 05:55:16,Teen Giant Panda,51.0
2026-03-11 05:55:16,Teen Giant Panda,47.2
2026-03-11 05:55:16,Luminous Giant Panda,197.39
2026-03-11 07:03:25,Full-Grown Giant Panda,48.0
2026-03-11 07:03:25,Newborn Giant Panda,47.2
2026-03-11 07:03:25,Full-Grown Giant Panda,49.6
2026-03-11 07:03:25,Full-Grown Giant Panda,47.0
2026-03-11 07:03:25,Newborn Giant Panda,49.0
2026-03-11 07:03:25,Junior Giant Panda,47.2
2026-03-11 07:03:25,Post-Teen Giant Panda,51.99
2026-03-11 07:03:25,Teen Giant Panda,51.0
2026-03-11 07:03:25,Teen Giant Panda,47.2
2026-03-11 07:03:25,Luminous Giant Panda,197.4
2026-03-11 08:53:15,Full-Grown Giant Panda,48.0
2026-03-11 08:53:15,Newborn Giant Panda,47.2
2026-03-11 08:53:15,Full-Grown Giant Panda,49.0
2026-03-11 08:53:15,Full-Grown Giant Panda,47.0
2026-03-11 08:53:15,Newborn Giant Panda,49.0
2026-03-11 08:53:15,Junior Giant Panda,51.52
2026-03-11 08:53:15,Post-Teen Giant Panda,51.99
2026-03-11 08:53:15,Teen Giant Panda,47.2
2026-03-11 08:53:15,Luminous Giant Panda,197.0
2026-03-11 08:53:15,Pre-Teen Giant Panda,49.96
2026-03-11 09:52:40,Full-Grown Giant Panda,48.0
2026-03-11 09:52:40,Newborn Giant Panda,47.2
2026-03-11 09:52:40,Full-Grown Giant Panda,49.6
2026-03-11 09:52:40,Full-Grown Giant Panda,47.0
2026-03-11 09:52:40,Newborn Giant Panda,49.0
2026-03-11 09:52:40,Junior Giant Panda,51.52
2026-03-11 09:52:40,Teen Giant Panda,47.2
2026-03-11 09:52:40,Post-Teen Giant Panda,51.99
2026-03-11 09:52:40,Luminous Giant Panda,195.77
2026-03-11 09:52:40,Teen Giant Panda,49.0
2026-03-11 10:50:17,Full-Grown Giant Panda,48.0
2026-03-11 10:50:17,Newborn Giant Panda,47.2
2026-03-11 10:50:17,Full-Grown Giant Panda,49.0
2026-03-11 10:50:17,Full-Grown Giant Panda,47.0
2026-03-11 10:50:17,Newborn Giant Panda,49.0
2026-03-11 10:50:17,Junior Giant Panda,51.52
2026-03-11 10:50:17,Post-Teen Giant Panda,48.79
2026-03-11 10:50:17,Luminous Giant Panda,195.77
2026-03-11 10:50:17,Teen Giant Panda,50.99
2026-03-11 10:50:17,Teen Giant Panda,47.2
2026-03-11 11:38:52,Full-Grown Giant Panda,48.0
2026-03-11 11:38:52,Newborn Giant Panda,47.2
2026-03-11 11:38:52,Full-Grown Giant Panda,49.6
2026-03-11 11:38:52,Full-Grown Giant Panda,47.0
2026-03-11 11:38:52,Newborn Giant Panda,49.0
2026-03-11 11:38:52,Junior Giant Panda,51.52
2026-03-11 11:38:52,Post-Teen Giant Panda,48.79
2026-03-11 11:38:52,Teen Giant Panda,47.2
2026-03-11 11:38:52,Post-Teen Giant Panda,48.79
2026-03-11 11:38:52,Pre-Teen Giant Panda,49.96
2026-03-11 13:15:44,Full-Grown Giant Panda,47.5
2026-03-11 13:15:44,Newborn Giant Panda,47.2
2026-03-11 13:15:44,Full-Grown Giant Panda,48.5
2026-03-11 13:15:44,Full-Grown Giant Panda,47.0
2026-03-11 13:15:44,Newborn Giant Panda,48.0
2026-03-11 13:15:44,Junior Giant Panda,51.52
2026-03-11 13:15:44,Post-Teen Giant Panda,48.79
2026-03-11 13:15:44,Teen Giant Panda,47.2
2026-03-11 13:15:44,Post-Teen Giant Panda,48.79
2026-03-11 13:15:44,Pre-Teen Giant Panda,49.96
2026-03-11 14:54:27,Full-Grown Giant Panda,47.5
2026-03-11 14:54:27,Newborn Giant Panda,47.2
2026-03-11 14:54:27,Full-Grown Giant Panda,48.5
2026-03-11 14:54:27,Full-Grown Giant Panda,47.0
2026-03-11 14:54:27,Newborn Giant Panda,48.0
2026-03-11 14:54:27,Junior Giant Panda,51.52
2026-03-11 14:54:27,Post-Teen Giant Panda,48.79
2026-03-11 14:54:27,Teen Giant Panda,47.2
2026-03-11 14:54:27,Post-Teen Giant Panda,48.79
2026-03-11 14:54:27,Teen Giant Panda,47.9
2026-03-11 15:56:03,Full-Grown Giant Panda,47.5
2026-03-11 15:56:03,Newborn Giant Panda,47.0
2026-03-11 15:56:03,Full-Grown Giant Panda,47.98
2026-03-11 15:56:03,Full-Grown Giant Panda,47.0
2026-03-11 15:56:03,Newborn Giant Panda,48.0
2026-03-11 15:56:03,Junior Giant Panda,51.52
2026-03-11 15:56:03,Post-Teen Giant Panda,48.79
2026-03-11 15:56:03,Teen Giant Panda,47.2
2026-03-11 15:56:03,Post-Teen Giant Panda,48.79
2026-03-11 15:56:03,Pre-Teen Giant Panda,49.96
2026-03-11 17:01:32,Full-Grown Giant Panda,47.5
2026-03-11 17:01:32,Newborn Giant Panda,47.0
2026-03-11 17:01:32,Full-Grown Giant Panda,47.98
2026-03-11 17:01:32,Full-Grown Giant Panda,47.0
2026-03-11 17:01:32,Newborn Giant Panda,48.0
2026-03-11 17:01:32,Post-Teen Giant Panda,48.79
2026-03-11 17:01:32,Pre-Teen Giant Panda,49.96
2026-03-11 17:01:32,Teen Giant Panda,47.2
2026-03-11 17:01:32,Luminous Giant Panda,194.3
2026-03-11 17:01:32,Teen Giant Panda,47.99
2026-03-11 19:01:11,Full-Grown Giant Panda,47.5
2026-03-11 19:01:11,Newborn Giant Panda,47.2
2026-03-11 19:01:11,Full-Grown Giant Panda,48.5
2026-03-11 19:01:11,Full-Grown Giant Panda,47.0
2026-03-11 19:01:11,Newborn Giant Panda,48.0
2026-03-11 19:01:11,Post-Teen Giant Panda,48.79
2026-03-11 19:01:11,Post-Teen Giant Panda,48.79
2026-03-11 19:01:11,Teen Giant Panda,47.5
2026-03-11 19:01:11,Teen Giant Panda,47.2
2026-03-11 19:01:11,Luminous Giant Panda,194.3
2026-03-11 20:40:34,Full-Grown Giant Panda,47.47
2026-03-11 20:40:34,Newborn Giant Panda,47.2
2026-03-11 20:40:34,Full-Grown Giant Panda,48.38
2026-03-11 20:40:34,Full-Grown Giant Panda,47.2
2026-03-11 20:40:34,Newborn Giant Panda,48.0
2026-03-11 20:40:34,Post-Teen Giant Panda,48.79
2026-03-11 20:40:34,Teen Giant Panda,47.2
2026-03-11 20:40:34,Post-Teen Giant Panda,48.79
2026-03-11 20:40:34,Luminous Giant Panda,194.3
2026-03-11 20:40:34,Pre-Teen Giant Panda,49.96
2026-03-11 21:40:10,Full-Grown Giant Panda,47.44
2026-03-11 21:40:10,Newborn Giant Panda,47.2
2026-03-11 21:40:10,Full-Grown Giant Panda,48.36
2026-03-11 21:40:10,Full-Grown Giant Panda,47.2
2026-03-11 21:40:10,Newborn Giant Panda,48.0
2026-03-11 21:40:10,Teen Giant Panda,47.2
2026-03-11 21:40:10,Post-Teen Giant Panda,50.0
2026-03-11 21:40:10,Post-Teen Giant Panda,48.79
2026-03-11 21:40:10,Teen Giant Panda,45.0
2026-03-11 21:40:10,Pre-Teen Giant Panda,47.47
2026-03-11 22:33:15,Full-Grown Giant Panda,46.5
2026-03-11 22:33:15,Newborn Giant Panda,47.2
2026-03-11 22:33:15,Full-Grown Giant Panda,48.36
2026-03-11 22:33:15,Full-Grown Giant Panda,47.2
2026-03-11 22:33:15,Newborn Giant Panda,48.0
2026-03-11 22:33:15,Post-Teen Giant Panda,47.0
2026-03-11 22:33:15,Teen Giant Panda,47.2
2026-03-11 22:33:15,Post-Teen Giant Panda,48.79
2026-03-11 22:33:15,Luminous Giant Panda,194.3
2026-03-11 22:33:15,Teen Giant Panda,51.0
2026-03-11 23:33:25,Full-Grown Giant Panda,46.5
2026-03-11 23:33:25,Newborn Giant Panda,47.2
2026-03-11 23:33:25,Full-Grown Giant Panda,48.35
2026-03-11 23:33:25,Full-Grown Giant Panda,47.2
2026-03-11 23:33:25,Newborn Giant Panda,48.0
2026-03-11 23:33:25,Post-Teen Giant Panda,47.0
2026-03-11 23:33:25,Teen Giant Panda,51.0
2026-03-11 23:33:25,Teen Giant Panda,47.2
2026-03-11 23:33:25,Luminous Giant Panda,194.3
2026-03-11 23:33:25,Pre-Teen Giant Panda,53.82
2026-03-12 02:39:25,Full-Grown Giant Panda,47.5
2026-03-12 02:39:25,Newborn Giant Panda,47.2
2026-03-12 02:39:25,Full-Grown Giant Panda,48.35
2026-03-12 02:39:25,Full-Grown Giant Panda,47.2
2026-03-12 02:39:25,Newborn Giant Panda,48.0
2026-03-12 02:39:25,Post-Teen Giant Panda,47.0
2026-03-12 02:39:25,Teen Giant Panda,51.0
2026-03-12 02:39:25,Teen Giant Panda,47.2
2026-03-12 02:39:25,Luminous Giant Panda,195.89
2026-03-12 02:39:25,Post-Teen Giant Panda,50.0
2026-03-12 04:53:00,Full-Grown Giant Panda,47.5
2026-03-12 04:53:00,Newborn Giant Panda,50.0
2026-03-12 04:53:00,Full-Grown Giant Panda,48.35
2026-03-12 04:53:00,Full-Grown Giant Panda,47.2
2026-03-12 04:53:00,Newborn Giant Panda,48.0
2026-03-12 04:53:00,Teen Giant Panda,51.0
2026-03-12 04:53:00,Teen Giant Panda,47.2
2026-03-12 04:53:00,Luminous Giant Panda,195.7
2026-03-12 04:53:00,Post-Teen Giant Panda,50.0
2026-03-12 04:53:00,Post-Teen Giant Panda,48.79
2026-03-12 05:57:08,Full-Grown Giant Panda,47.5
2026-03-12 05:57:08,Newborn Giant Panda,50.0
2026-03-12 05:57:08,Full-Grown Giant Panda,48.35
2026-03-12 05:57:08,Full-Grown Giant Panda,47.2
2026-03-12 05:57:08,Newborn Giant Panda,48.0
2026-03-12 05:57:08,Teen Giant Panda,51.0
2026-03-12 05:57:08,Teen Giant Panda,47.2
2026-03-12 05:57:08,Luminous Giant Panda,195.83
2026-03-12 05:57:08,Pre-Teen Giant Panda,53.82
2026-03-12 05:57:08,Post-Teen Giant Panda,50.0
2026-03-12 07:08:02,Full-Grown Giant Panda,46.75
2026-03-12 07:08:02,Newborn Giant Panda,49.5
2026-03-12 07:08:02,Full-Grown Giant Panda,46.35
2026-03-12 07:08:02,Full-Grown Giant Panda,47.2
2026-03-12 07:08:02,Newborn Giant Panda,48.0
2026-03-12 07:08:02,Teen Giant Panda,51.0
2026-03-12 07:08:02,Teen Giant Panda,47.2
2026-03-12 07:08:02,Luminous Giant Panda,195.93
2026-03-12 07:08:02,Pre-Teen Giant Panda,53.82
2026-03-12 07:08:02,Post-Teen Giant Panda,50.0
2026-03-12 08:53:43,Full-Grown Giant Panda,46.7
2026-03-12 08:53:43,Newborn Giant Panda,48.5
2026-03-12 08:53:43,Full-Grown Giant Panda,46.35
2026-03-12 08:53:43,Full-Grown Giant Panda,47.1
2026-03-12 08:53:43,Newborn Giant Panda,48.0
2026-03-12 08:53:43,Teen Giant Panda,51.0
2026-03-12 08:53:43,Teen Giant Panda,47.2
2026-03-12 08:53:43,Luminous Giant Panda,195.93
2026-03-12 08:53:43,Pre-Teen Giant Panda,53.82
2026-03-12 08:53:43,Post-Teen Giant Panda,50.0
2026-03-12 09:52:50,Full-Grown Giant Panda,46.7
2026-03-12 09:52:50,Newborn Giant Panda,48.5
2026-03-12 09:52:50,Full-Grown Giant Panda,46.35
2026-03-12 09:52:50,Full-Grown Giant Panda,47.1
2026-03-12 09:52:50,Newborn Giant Panda,48.0
2026-03-12 09:52:50,Teen Giant Panda,51.0
2026-03-12 09:52:50,Teen Giant Panda,47.2
2026-03-12 09:52:50,Luminous Giant Panda,196.09
2026-03-12 09:52:50,Pre-Teen Giant Panda,53.82
2026-03-12 09:52:50,Post-Teen Giant Panda,50.0
2026-03-12 10:49:27,Full-Grown Giant Panda,46.0
2026-03-12 10:49:27,Newborn Giant Panda,50.0
2026-03-12 10:49:27,Full-Grown Giant Panda,46.35
2026-03-12 10:49:27,Full-Grown Giant Panda,47.1
2026-03-12 10:49:27,Newborn Giant Panda,48.0
2026-03-12 10:49:27,Teen Giant Panda,51.0
2026-03-12 10:49:27,Teen Giant Panda,47.2
2026-03-12 10:49:27,Luminous Giant Panda,196.04
2026-03-12 10:49:27,Pre-Teen Giant Panda,53.82
2026-03-12 10:49:27,Post-Teen Giant Panda,50.0
2026-03-12 11:36:43,Full-Grown Giant Panda,45.5
2026-03-12 11:36:43,Newborn Giant Panda,50.0
2026-03-12 11:36:43,Full-Grown Giant Panda,49.67
2026-03-12 11:36:43,Full-Grown Giant Panda,47.1
2026-03-12 11:36:43,Newborn Giant Panda,48.0
2026-03-12 11:36:43,Teen Giant Panda,51.0
2026-03-12 11:36:43,Teen Giant Panda,47.2
2026-03-12 11:36:43,Luminous Giant Panda,196.13
2026-03-12 11:36:43,Pre-Teen Giant Panda,53.82
2026-03-12 11:36:43,Post-Teen Giant Panda,50.0
2026-03-12 13:15:40,Full-Grown Giant Panda,45.5
2026-03-12 13:15:40,Newborn Giant Panda,50.0
2026-03-12 13:15:40,Full-Grown Giant Panda,49.67
2026-03-12 13:15:40,Full-Grown Giant Panda,47.1
2026-03-12 13:15:40,Newborn Giant Panda,50.0
2026-03-12 13:15:40,Teen Giant Panda,49.0
2026-03-12 13:15:40,Teen Giant Panda,47.2
2026-03-12 13:15:40,Luminous Giant Panda,195.96
2026-03-12 13:15:40,Pre-Teen Giant Panda,53.82
2026-03-12 13:15:40,Post-Teen Giant Panda,50.0
2026-03-12 14:57:04,Full-Grown Giant Panda,45.5
2026-03-12 14:57:04,Newborn Giant Panda,50.0
2026-03-12 14:57:04,Full-Grown Giant Panda,49.67
2026-03-12 14:57:04,Full-Grown Giant Panda,47.1
2026-03-12 14:57:04,Newborn Giant Panda,50.0
2026-03-12 14:57:04,Teen Giant Panda,47.0
2026-03-12 14:57:04,Teen Giant Panda,51.0
2026-03-12 14:57:04,Luminous Giant Panda,191.33
2026-03-12 14:57:04,Post-Teen Giant Panda,50.0
2026-03-12 14:57:04,Luminous Giant Panda,244.3
2026-03-12 16:07:57,Full-Grown Giant Panda,39.12
2026-03-12 16:07:57,Newborn Giant Panda,50.0
2026-03-12 16:07:57,Full-Grown Giant Panda,49.2
2026-03-12 16:07:57,Full-Grown Giant Panda,47.0
2026-03-12 16:07:57,Newborn Giant Panda,50.0
2026-03-12 16:07:57,Teen Giant Panda,49.0
2026-03-12 16:07:57,Luminous Giant Panda,191.33
2026-03-12 16:07:57,Teen Giant Panda,47.0
2026-03-12 16:07:57,Post-Teen Giant Panda,50.0
2026-03-12 16:07:57,Luminous Giant Panda,244.42
2026-03-12 17:53:45,Full-Grown Giant Panda,45.49
2026-03-12 17:53:45,Newborn Giant Panda,50.0
2026-03-12 17:53:45,Full-Grown Giant Panda,49.64
2026-03-12 17:53:45,Full-Grown Giant Panda,47.1
2026-03-12 17:53:45,Newborn Giant Panda,50.0
2026-03-12 17:53:45,Teen Giant Panda,49.0
2026-03-12 17:53:45,Teen Giant Panda,47.0
2026-03-12 17:53:45,Luminous Giant Panda,182.56
2026-03-12 17:53:45,Post-Teen Giant Panda,48.79
2026-03-12 17:53:45,Pre-Teen Giant Panda,52.57
2026-03-12 19:02:48,Full-Grown Giant Panda,45.49
2026-03-12 19:02:48,Newborn Giant Panda,50.0
2026-03-12 19:02:48,Full-Grown Giant Panda,49.67
2026-03-12 19:02:48,Full-Grown Giant Panda,47.1
2026-03-12 19:02:48,Newborn Giant Panda,50.0
